-5.00004e-007 1.90115
-4.99954e-007 1.90954
-4.99904e-007 1.8756
-4.99854e-007 1.85986
-4.99804e-007 1.88603
-4.99754e-007 1.88686
-4.99704e-007 1.87318
-4.99654e-007 1.90426
-4.99604e-007 1.91803
-4.99554e-007 1.89304
-4.99504e-007 1.89652
-4.99454e-007 1.89217
-4.99404e-007 1.79146
-4.99354e-007 1.58209
-4.99304e-007 1.33439
-4.99254e-007 1.11407
-4.99204e-007 0.930424
-4.99154e-007 0.828189
-4.99104e-007 0.817969
-4.99054e-007 0.808198
-4.99004e-007 0.773257
-4.98954e-007 0.761207
-4.98904e-007 0.787309
-4.98854e-007 0.806299
-4.98804e-007 0.785583
-4.98754e-007 0.779575
-4.98704e-007 0.792074
-4.98654e-007 0.77626
-4.98604e-007 0.771599
-4.98554e-007 0.791659
-4.98504e-007 0.791107
-4.98454e-007 0.783856
-4.98404e-007 0.797184
-4.98354e-007 0.807853
-4.98304e-007 0.815241
-4.98254e-007 0.844141
-4.98204e-007 0.855293
-4.98154e-007 0.819557
-4.98104e-007 0.793489
-4.98054e-007 0.795872
-4.98004e-007 0.782234
-4.97954e-007 0.759618
-4.97904e-007 0.770045
-4.97854e-007 0.792799
-4.97804e-007 0.804503
-4.97754e-007 0.821974
-4.97704e-007 0.824633
-4.97654e-007 0.821974
-4.97604e-007 0.844866
-4.97554e-007 0.840929
-4.97504e-007 0.809027
-4.97454e-007 0.808405
-4.97404e-007 0.804193
-4.97354e-007 0.772048
-4.97304e-007 0.764314
-4.97254e-007 0.781854
-4.97204e-007 0.786135
-4.97154e-007 0.785272
-4.97104e-007 0.801569
-4.97054e-007 0.814827
-4.97004e-007 0.820386
-4.96954e-007 0.855017
-4.96904e-007 0.886781
-4.96854e-007 0.861059
-4.96804e-007 0.830986
-4.96754e-007 0.841724
-4.96704e-007 0.849561
-4.96654e-007 0.875974
-4.96604e-007 1.02144
-4.96554e-007 1.26941
-4.96504e-007 1.50482
-4.96454e-007 1.69547
-4.96404e-007 1.84335
-4.96354e-007 1.89411
-4.96304e-007 1.87077
-4.96254e-007 1.88296
-4.96204e-007 1.92808
-4.96154e-007 1.90768
-4.96104e-007 1.78849
-4.96054e-007 1.57932
-4.96004e-007 1.30411
-4.95954e-007 1.05351
-4.95904e-007 0.896
-4.95854e-007 0.819316
-4.95804e-007 0.804089
-4.95754e-007 0.821663
-4.95704e-007 0.828845
-4.95654e-007 0.829501
-4.95604e-007 0.842
-4.95554e-007 0.860852
-4.95504e-007 0.923415
-4.95454e-007 1.07944
-4.95404e-007 1.3077
-4.95354e-007 1.5536
-4.95304e-007 1.75092
-4.95254e-007 1.85364
-4.95204e-007 1.89038
-4.95154e-007 1.90364
-4.95104e-007 1.9006
-4.95054e-007 1.90588
-4.95004e-007 1.93809
-4.94954e-007 1.95874
-4.94904e-007 1.94918
-4.94854e-007 1.94144
-4.94804e-007 1.93022
-4.94754e-007 1.90671
-4.94704e-007 1.89994
-4.94654e-007 1.92045
-4.94604e-007 1.96996
-4.94554e-007 2.00611
-4.94504e-007 1.96375
-4.94454e-007 1.87087
-4.94404e-007 1.7213
-4.94354e-007 1.44619
-4.94304e-007 1.13147
-4.94254e-007 0.919996
-4.94204e-007 0.811616
-4.94154e-007 0.762346
-4.94104e-007 0.770287
-4.94054e-007 0.788794
-4.94004e-007 0.75109
-4.93954e-007 0.7369
-4.93904e-007 0.804676
-4.93854e-007 0.82011
-4.93804e-007 0.776709
-4.93754e-007 0.79784
-4.93704e-007 0.833575
-4.93654e-007 0.823114
-4.93604e-007 0.814793
-4.93554e-007 0.813619
-4.93504e-007 0.800084
-4.93454e-007 0.803157
-4.93404e-007 0.850839
-4.93354e-007 0.92742
-4.93304e-007 1.03628
-4.93254e-007 1.23001
-4.93204e-007 1.47989
-4.93154e-007 1.66015
-4.93104e-007 1.75759
-4.93054e-007 1.83807
-4.93004e-007 1.87353
-4.92954e-007 1.86673
-4.92904e-007 1.88485
-4.92854e-007 1.90609
-4.92804e-007 1.90512
-4.92754e-007 1.9045
-4.92704e-007 1.87111
-4.92654e-007 1.82813
-4.92604e-007 1.87367
-4.92554e-007 1.94814
-4.92504e-007 1.94403
-4.92454e-007 1.92988
-4.92404e-007 1.94566
-4.92354e-007 1.92577
-4.92304e-007 1.89818
-4.92254e-007 1.88123
-4.92204e-007 1.76204
-4.92154e-007 1.50803
-4.92104e-007 1.2402
-4.92054e-007 1.02731
-4.92004e-007 0.860196
-4.91954e-007 0.779161
-4.91904e-007 0.785099
-4.91854e-007 0.784029
-4.91804e-007 0.755164
-4.91754e-007 0.766144
-4.91704e-007 0.819212
-4.91654e-007 0.84269
-4.91604e-007 0.826566
-4.91554e-007 0.833748
-4.91504e-007 0.854602
-4.91454e-007 0.840653
-4.91404e-007 0.821422
-4.91354e-007 0.801362
-4.91304e-007 0.769597
-4.91254e-007 0.778574
-4.91204e-007 0.819937
-4.91154e-007 0.826704
-4.91104e-007 0.802363
-4.91054e-007 0.792488
-4.91004e-007 0.793627
-4.90954e-007 0.781716
-4.90904e-007 0.787585
-4.90854e-007 0.798945
-4.90804e-007 0.77954
-4.90754e-007 0.78648
-4.90704e-007 0.803744
-4.90654e-007 0.789415
-4.90604e-007 0.838513
-4.90554e-007 0.980488
-4.90504e-007 1.1728
-4.90454e-007 1.41335
-4.90404e-007 1.64441
-4.90354e-007 1.79336
-4.90304e-007 1.85482
-4.90254e-007 1.88596
-4.90204e-007 1.91696
-4.90154e-007 1.90295
-4.90104e-007 1.8784
-4.90054e-007 1.88931
-4.90004e-007 1.82312
-4.89954e-007 1.61416
-4.89904e-007 1.3539
-4.89854e-007 1.1188
-4.89804e-007 0.932081
-4.89754e-007 0.828154
-4.89704e-007 0.826739
-4.89654e-007 0.851909
-4.89604e-007 0.832332
-4.89554e-007 0.843243
-4.89504e-007 0.942784
-4.89454e-007 1.0782
-4.89404e-007 1.26544
-4.89354e-007 1.52484
-4.89304e-007 1.74429
-4.89254e-007 1.85547
-4.89204e-007 1.89725
-4.89154e-007 1.89597
-4.89104e-007 1.87646
-4.89054e-007 1.8745
-4.89004e-007 1.88137
-4.88954e-007 1.82215
-4.88904e-007 1.64151
-4.88854e-007 1.38276
-4.88804e-007 1.10807
-4.88754e-007 0.874731
-4.88704e-007 0.748086
-4.88654e-007 0.73172
-4.88604e-007 0.773153
-4.88554e-007 0.791176
